date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2017-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.47,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.468,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.45,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.6,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.3,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.275,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.2,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2018-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2019-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2019-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2019-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2019-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2019-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2019-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.36,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-01-15,Maize - Wholesale,MT,cereals and tubers,2.04,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-02-15,Maize - Wholesale,MT,cereals and tubers,2.04,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-03-15,Maize - Wholesale,MT,cereals and tubers,2.08,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-04-15,Maize - Wholesale,MT,cereals and tubers,2.09,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-05-15,Maize - Wholesale,MT,cereals and tubers,2.1825,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-06-15,Maize - Wholesale,MT,cereals and tubers,2.3,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-07-15,Maize - Wholesale,MT,cereals and tubers,2.4075,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-08-15,Maize - Wholesale,MT,cereals and tubers,2.4325,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-09-15,Maize - Wholesale,MT,cereals and tubers,2.465,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-10-15,Maize - Wholesale,MT,cereals and tubers,2.11,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-11-15,Maize - Wholesale,MT,cereals and tubers,2.202,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-12-15,Maize - Wholesale,MT,cereals and tubers,2.1475,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-01-15,Maize - Wholesale,MT,cereals and tubers,2.125,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-02-15,Maize - Wholesale,MT,cereals and tubers,2.1,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-03-15,Maize - Wholesale,MT,cereals and tubers,2.152,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-04-15,Maize - Wholesale,MT,cereals and tubers,2.2,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-05-15,Maize - Wholesale,MT,cereals and tubers,2.22,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-06-15,Maize - Wholesale,MT,cereals and tubers,2.22,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-07-15,Maize - Wholesale,MT,cereals and tubers,2.22,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-08-15,Maize - Wholesale,MT,cereals and tubers,2.152,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-09-15,Maize - Wholesale,MT,cereals and tubers,2.0667,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-10-15,Maize - Wholesale,MT,cereals and tubers,1.8075,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-11-15,Maize - Wholesale,MT,cereals and tubers,1.714,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2015-12-15,Maize - Wholesale,MT,cereals and tubers,1.7475,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-01-15,Maize - Wholesale,MT,cereals and tubers,1.7338,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-02-15,Maize - Wholesale,MT,cereals and tubers,1.6567,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-03-15,Maize - Wholesale,MT,cereals and tubers,1.605,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-04-15,Maize - Wholesale,MT,cereals and tubers,1.5775,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-05-15,Maize - Wholesale,MT,cereals and tubers,1.622,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-06-15,Maize - Wholesale,MT,cereals and tubers,1.795,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-07-15,Maize - Wholesale,MT,cereals and tubers,1.815,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-08-15,Maize - Wholesale,MT,cereals and tubers,1.782,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-09-15,Maize - Wholesale,MT,cereals and tubers,1.69,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-10-15,Maize - Wholesale,MT,cereals and tubers,1.62,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-11-15,Maize - Wholesale,MT,cereals and tubers,1.65,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2016-12-15,Maize - Wholesale,MT,cereals and tubers,1.5925,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-01-15,Maize - Wholesale,MT,cereals and tubers,1.5567,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-02-15,Maize - Wholesale,MT,cereals and tubers,1.54,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-03-15,Maize - Wholesale,MT,cereals and tubers,1.5613,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-04-15,Maize - Wholesale,MT,cereals and tubers,1.615,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-05-15,Maize - Wholesale,MT,cereals and tubers,1.615,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-06-15,Maize - Wholesale,MT,cereals and tubers,1.655,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-07-15,Maize - Wholesale,MT,cereals and tubers,1.7275,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-08-15,Maize - Wholesale,MT,cereals and tubers,1.668,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-09-15,Maize - Wholesale,MT,cereals and tubers,1.655,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-10-15,Maize - Wholesale,MT,cereals and tubers,1.655,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-11-15,Maize - Wholesale,MT,cereals and tubers,1.6475,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2017-12-15,Maize - Wholesale,MT,cereals and tubers,1.6625,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-01-15,Maize - Wholesale,MT,cereals and tubers,1.771,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-02-15,Maize - Wholesale,MT,cereals and tubers,1.795,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-03-15,Maize - Wholesale,MT,cereals and tubers,1.8275,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-04-15,Maize - Wholesale,MT,cereals and tubers,1.7925,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-05-15,Maize - Wholesale,MT,cereals and tubers,1.78,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-06-15,Maize - Wholesale,MT,cereals and tubers,1.7825,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-07-15,Maize - Wholesale,MT,cereals and tubers,1.79,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-08-15,Maize - Wholesale,MT,cereals and tubers,1.79,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-09-15,Maize - Wholesale,MT,cereals and tubers,1.79,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-10-15,Maize - Wholesale,MT,cereals and tubers,1.8,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-11-15,Maize - Wholesale,MT,cereals and tubers,1.825,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2018-12-15,Maize - Wholesale,MT,cereals and tubers,1.84,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2019-01-15,Maize - Wholesale,MT,cereals and tubers,1.7567,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2019-02-15,Maize - Wholesale,MT,cereals and tubers,1.665,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2019-03-15,Maize - Wholesale,MT,cereals and tubers,1.63,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2019-04-15,Maize - Wholesale,MT,cereals and tubers,1.65,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2019-05-15,Maize - Wholesale,MT,cereals and tubers,1.742,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2019-06-15,Maize - Wholesale,MT,cereals and tubers,1.805,CNY,China,Jilin Sheng,915,Jilin,2586,51,14,18,1,2586_51_14_18,
2014-01-15,Wheat - Wholesale,MT,cereals and tubers,2.6,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-02-15,Wheat - Wholesale,MT,cereals and tubers,2.5867,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-03-15,Wheat - Wholesale,MT,cereals and tubers,2.568,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-04-15,Wheat - Wholesale,MT,cereals and tubers,2.5325,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-05-15,Wheat - Wholesale,MT,cereals and tubers,2.52,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-06-15,Wheat - Wholesale,MT,cereals and tubers,2.47,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-07-15,Wheat - Wholesale,MT,cereals and tubers,2.49,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-08-15,Wheat - Wholesale,MT,cereals and tubers,2.535,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-09-15,Wheat - Wholesale,MT,cereals and tubers,2.605,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-10-15,Wheat - Wholesale,MT,cereals and tubers,2.62,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-11-15,Wheat - Wholesale,MT,cereals and tubers,2.608,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-12-15,Wheat - Wholesale,MT,cereals and tubers,2.595,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-01-15,Wheat - Wholesale,MT,cereals and tubers,2.59,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-02-15,Wheat - Wholesale,MT,cereals and tubers,2.56,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-03-15,Wheat - Wholesale,MT,cereals and tubers,2.5576,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-04-15,Wheat - Wholesale,MT,cereals and tubers,2.554,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-05-15,Wheat - Wholesale,MT,cereals and tubers,2.5344,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-06-15,Wheat - Wholesale,MT,cereals and tubers,2.47,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-07-15,Wheat - Wholesale,MT,cereals and tubers,2.348,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-08-15,Wheat - Wholesale,MT,cereals and tubers,2.3344,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-09-15,Wheat - Wholesale,MT,cereals and tubers,2.322,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-10-15,Wheat - Wholesale,MT,cereals and tubers,2.301,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-11-15,Wheat - Wholesale,MT,cereals and tubers,2.348,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2015-12-15,Wheat - Wholesale,MT,cereals and tubers,2.365,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-01-15,Wheat - Wholesale,MT,cereals and tubers,2.3515,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-02-15,Wheat - Wholesale,MT,cereals and tubers,2.3667,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-03-15,Wheat - Wholesale,MT,cereals and tubers,2.359,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-04-15,Wheat - Wholesale,MT,cereals and tubers,2.4055,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-05-15,Wheat - Wholesale,MT,cereals and tubers,2.4232,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-06-15,Wheat - Wholesale,MT,cereals and tubers,2.2725,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-07-15,Wheat - Wholesale,MT,cereals and tubers,2.2795,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-08-15,Wheat - Wholesale,MT,cereals and tubers,2.3106,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-09-15,Wheat - Wholesale,MT,cereals and tubers,2.334,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-10-15,Wheat - Wholesale,MT,cereals and tubers,2.4275,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-11-15,Wheat - Wholesale,MT,cereals and tubers,2.5225,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2016-12-15,Wheat - Wholesale,MT,cereals and tubers,2.55,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-01-15,Wheat - Wholesale,MT,cereals and tubers,2.5713,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-02-15,Wheat - Wholesale,MT,cereals and tubers,2.542,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-03-15,Wheat - Wholesale,MT,cereals and tubers,2.5665,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-04-15,Wheat - Wholesale,MT,cereals and tubers,2.5825,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-05-15,Wheat - Wholesale,MT,cereals and tubers,2.557,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-06-15,Wheat - Wholesale,MT,cereals and tubers,2.375,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-07-15,Wheat - Wholesale,MT,cereals and tubers,2.375,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-08-15,Wheat - Wholesale,MT,cereals and tubers,2.402,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-09-15,Wheat - Wholesale,MT,cereals and tubers,2.46,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-10-15,Wheat - Wholesale,MT,cereals and tubers,2.4708,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-11-15,Wheat - Wholesale,MT,cereals and tubers,2.495,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2017-12-15,Wheat - Wholesale,MT,cereals and tubers,2.55,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-01-15,Wheat - Wholesale,MT,cereals and tubers,2.534,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-02-15,Wheat - Wholesale,MT,cereals and tubers,2.51,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-03-15,Wheat - Wholesale,MT,cereals and tubers,2.5,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-04-15,Wheat - Wholesale,MT,cereals and tubers,2.465,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-05-15,Wheat - Wholesale,MT,cereals and tubers,2.39,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-06-15,Wheat - Wholesale,MT,cereals and tubers,2.3825,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-07-15,Wheat - Wholesale,MT,cereals and tubers,2.416,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-08-15,Wheat - Wholesale,MT,cereals and tubers,2.415,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-09-15,Wheat - Wholesale,MT,cereals and tubers,2.415,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-10-15,Wheat - Wholesale,MT,cereals and tubers,2.46,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-11-15,Wheat - Wholesale,MT,cereals and tubers,2.4863,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2018-12-15,Wheat - Wholesale,MT,cereals and tubers,2.4788,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2019-01-15,Wheat - Wholesale,MT,cereals and tubers,2.4417,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2019-02-15,Wheat - Wholesale,MT,cereals and tubers,2.44,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2019-03-15,Wheat - Wholesale,MT,cereals and tubers,2.4267,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2019-04-15,Wheat - Wholesale,MT,cereals and tubers,2.4175,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2019-05-15,Wheat - Wholesale,MT,cereals and tubers,2.4,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2019-06-15,Wheat - Wholesale,MT,cereals and tubers,2.2525,CNY,China,Shandong Sheng,921,Linyi,2592,84,14,18,1,2592_84_14_18,
2014-01-15,Maize - Wholesale,MT,cereals and tubers,2.3067,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-02-15,Maize - Wholesale,MT,cereals and tubers,2.2833,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-03-15,Maize - Wholesale,MT,cereals and tubers,2.234,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-04-15,Maize - Wholesale,MT,cereals and tubers,2.2725,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-05-15,Maize - Wholesale,MT,cereals and tubers,2.3725,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-06-15,Maize - Wholesale,MT,cereals and tubers,2.466,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-07-15,Maize - Wholesale,MT,cereals and tubers,2.605,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-08-15,Maize - Wholesale,MT,cereals and tubers,2.6925,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-09-15,Maize - Wholesale,MT,cereals and tubers,2.6625,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-10-15,Maize - Wholesale,MT,cereals and tubers,2.3425,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-11-15,Maize - Wholesale,MT,cereals and tubers,2.312,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-12-15,Maize - Wholesale,MT,cereals and tubers,2.3175,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-01-15,Maize - Wholesale,MT,cereals and tubers,2.265,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-02-15,Maize - Wholesale,MT,cereals and tubers,2.2633,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-03-15,Maize - Wholesale,MT,cereals and tubers,2.312,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-04-15,Maize - Wholesale,MT,cereals and tubers,2.35,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-05-15,Maize - Wholesale,MT,cereals and tubers,2.392,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-06-15,Maize - Wholesale,MT,cereals and tubers,2.38,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-07-15,Maize - Wholesale,MT,cereals and tubers,2.385,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-08-15,Maize - Wholesale,MT,cereals and tubers,2.29,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
