adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-01-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,21.7,14,10.0,2584_51_14_18,18,10 MT,1389744000.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-02-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,21.7,14,10.0,2584_51_14_18,18,10 MT,1392422400.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-03-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,21.7,14,10.0,2584_51_14_18,18,10 MT,1394841600.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-04-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,22.1,14,10.0,2584_51_14_18,18,10 MT,1397520000.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-05-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,22.85,14,10.0,2584_51_14_18,18,10 MT,1400112000.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-06-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,23.32,14,10.0,2584_51_14_18,18,10 MT,1402790400.0,2014
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-07-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,24.075000000000003,14,10.0,2586_51_14_18,18,10 MT,1405382400.0,2014
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-08-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,24.325000000000003,14,10.0,2586_51_14_18,18,10 MT,1408060800.0,2014
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-09-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,24.65,14,10.0,2586_51_14_18,18,10 MT,1410739200.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-10-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,23.1,14,10.0,2584_51_14_18,18,10 MT,1413331200.0,2014
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-11-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,22.02,14,10.0,2586_51_14_18,18,10 MT,1416009600.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2014-12-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,21.724999999999998,14,10.0,2584_51_14_18,18,10 MT,1418601600.0,2014
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-01-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,21.8,14,10.0,2584_51_14_18,18,10 MT,1421280000.0,2015
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-02-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,22.033,14,10.0,2584_51_14_18,18,10 MT,1423958400.0,2015
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-03-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,22.72,14,10.0,2584_51_14_18,18,10 MT,1426377600.0,2015
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-04-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,23.125,14,10.0,2584_51_14_18,18,10 MT,1429056000.0,2015
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-05-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,23.22,14,10.0,2584_51_14_18,18,10 MT,1431648000.0,2015
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-06-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,23.2,14,10.0,2584_51_14_18,18,10 MT,1434326400.0,2015
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-07-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,23.15,14,10.0,2584_51_14_18,18,10 MT,1436918400.0,2015
908,Heilongjiang Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-08-15,,0.0,Maize - Wholesale (10 MT),2584,Heilongjiang,22.740000000000002,14,10.0,2584_51_14_18,18,10 MT,1439596800.0,2015
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-09-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,21.533,14,10.0,2604_51_14_18,18,10 MT,1442275200.0,2015
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-10-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,18.55,14,10.0,2604_51_14_18,18,10 MT,1444867200.0,2015
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-11-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,18.580000000000002,14,10.0,2604_51_14_18,18,10 MT,1447545600.0,2015
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2015-12-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,17.95,14,10.0,2604_51_14_18,18,10 MT,1450137600.0,2015
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-01-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,17.35,14,10.0,2604_51_14_18,18,10 MT,1452816000.0,2016
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-02-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.567,14,10.0,2586_51_14_18,18,10 MT,1455494400.0,2016
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-03-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.05,14,10.0,2586_51_14_18,18,10 MT,1458000000.0,2016
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-04-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,15.863,14,10.0,2604_51_14_18,18,10 MT,1460678400.0,2016
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-05-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,16.5,14,10.0,2604_51_14_18,18,10 MT,1463270400.0,2016
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-06-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.95,14,10.0,2586_51_14_18,18,10 MT,1465948800.0,2016
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-07-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,18.05,14,10.0,2604_51_14_18,18,10 MT,1468540800.0,2016
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-08-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,17.78,14,10.0,2604_51_14_18,18,10 MT,1471219200.0,2016
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-09-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,15.700000000000001,14,10.0,2604_51_14_18,18,10 MT,1473897600.0,2016
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-10-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,16.0,14,10.0,2604_51_14_18,18,10 MT,1476489600.0,2016
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-11-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,16.200000000000003,14,10.0,2604_51_14_18,18,10 MT,1479168000.0,2016
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2016-12-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,15.925,14,10.0,2586_51_14_18,18,10 MT,1481760000.0,2016
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-01-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,15.567,14,10.0,2586_51_14_18,18,10 MT,1484438400.0,2017
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-02-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,15.325,14,10.0,2604_51_14_18,18,10 MT,1487116800.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-03-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,15.613,14,10.0,2586_51_14_18,18,10 MT,1489536000.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-04-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.15,14,10.0,2586_51_14_18,18,10 MT,1492214400.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-05-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.15,14,10.0,2586_51_14_18,18,10 MT,1494806400.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-06-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.55,14,10.0,2586_51_14_18,18,10 MT,1497484800.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-07-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.275,14,10.0,2586_51_14_18,18,10 MT,1500076800.0,2017
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-08-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,16.59,14,10.0,2604_51_14_18,18,10 MT,1502755200.0,2017
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-09-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,16.35,14,10.0,2604_51_14_18,18,10 MT,1505433600.0,2017
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-10-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,16.488,14,10.0,2604_51_14_18,18,10 MT,1508025600.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-11-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.475,14,10.0,2586_51_14_18,18,10 MT,1510704000.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2017-12-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.625,14,10.0,2586_51_14_18,18,10 MT,1513296000.0,2017
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-01-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.71,14,10.0,2586_51_14_18,18,10 MT,1515974400.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-02-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.95,14,10.0,2586_51_14_18,18,10 MT,1518652800.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-03-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,18.275,14,10.0,2586_51_14_18,18,10 MT,1521072000.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-04-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.925,14,10.0,2586_51_14_18,18,10 MT,1523750400.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-05-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.8,14,10.0,2586_51_14_18,18,10 MT,1526342400.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-06-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.825,14,10.0,2586_51_14_18,18,10 MT,1529020800.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-07-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.9,14,10.0,2586_51_14_18,18,10 MT,1531612800.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-08-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.9,14,10.0,2586_51_14_18,18,10 MT,1534291200.0,2018
921,Shandong Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-09-15,,0.0,Maize - Wholesale (10 MT),2604,Shandong,17.7,14,10.0,2604_51_14_18,18,10 MT,1536969600.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-10-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,18.0,14,10.0,2586_51_14_18,18,10 MT,1539561600.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-11-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,18.25,14,10.0,2586_51_14_18,18,10 MT,1542240000.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2018-12-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,18.400000000000002,14,10.0,2586_51_14_18,18,10 MT,1544832000.0,2018
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2019-01-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.567,14,10.0,2586_51_14_18,18,10 MT,1547510400.0,2019
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2019-02-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.65,14,10.0,2586_51_14_18,18,10 MT,1550188800.0,2019
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2019-03-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.299999999999997,14,10.0,2586_51_14_18,18,10 MT,1552608000.0,2019
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2019-04-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,16.5,14,10.0,2586_51_14_18,18,10 MT,1555286400.0,2019
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2019-05-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,17.42,14,10.0,2586_51_14_18,18,10 MT,1557878400.0,2019
915,Jilin Sheng,cereals and tubers,1,51,Maize - Wholesale,Maize Whs.,China,CNY,2019-06-15,,0.0,Maize - Wholesale (10 MT),2586,Jilin,18.05,14,10.0,2586_51_14_18,18,10 MT,1560556800.0,2019
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-01-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.0,14,10.0,2587_583_14_18,18,10 MT,1389744000.0,2014
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-02-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.0,14,10.0,2587_583_14_18,18,10 MT,1392422400.0,2014
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-03-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.0,14,10.0,2587_583_14_18,18,10 MT,1394841600.0,2014
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-04-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.05,14,10.0,2587_583_14_18,18,10 MT,1397520000.0,2014
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-05-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.2,14,10.0,2587_583_14_18,18,10 MT,1400112000.0,2014
911,Hubei Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-06-15,,0.0,Rice (Indica) - Wholesale (10 MT),2585,Hubei,39.12,14,10.0,2585_583_14_18,18,10 MT,1402790400.0,2014
911,Hubei Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-07-15,,0.0,Rice (Indica) - Wholesale (10 MT),2585,Hubei,39.1,14,10.0,2585_583_14_18,18,10 MT,1405382400.0,2014
911,Hubei Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-08-15,,0.0,Rice (Indica) - Wholesale (10 MT),2585,Hubei,38.4,14,10.0,2585_583_14_18,18,10 MT,1408060800.0,2014
911,Hubei Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-09-15,,0.0,Rice (Indica) - Wholesale (10 MT),2585,Hubei,38.55,14,10.0,2585_583_14_18,18,10 MT,1410739200.0,2014
911,Hubei Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-10-15,,0.0,Rice (Indica) - Wholesale (10 MT),2585,Hubei,38.55,14,10.0,2585_583_14_18,18,10 MT,1413331200.0,2014
911,Hubei Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-11-15,,0.0,Rice (Indica) - Wholesale (10 MT),2585,Hubei,38.36,14,10.0,2585_583_14_18,18,10 MT,1416009600.0,2014
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2014-12-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,38.4,14,10.0,2583_583_14_18,18,10 MT,1418601600.0,2014
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-01-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,39.1,14,10.0,2583_583_14_18,18,10 MT,1421280000.0,2015
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-02-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,39.4,14,10.0,2583_583_14_18,18,10 MT,1423958400.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-03-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1426377600.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-04-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1429056000.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-05-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1431648000.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-06-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1434326400.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-07-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1436918400.0,2015
911,Hubei Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-08-15,,0.0,Rice (Indica) - Wholesale (10 MT),2585,Hubei,40.12,14,10.0,2585_583_14_18,18,10 MT,1439596800.0,2015
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-09-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.0,14,10.0,2583_583_14_18,18,10 MT,1442275200.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-10-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1444867200.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-11-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1447545600.0,2015
914,Jiangxi Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2015-12-15,,0.0,Rice (Indica) - Wholesale (10 MT),2587,Jiujiang,39.6,14,10.0,2587_583_14_18,18,10 MT,1450137600.0,2015
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-01-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.0,14,10.0,2583_583_14_18,18,10 MT,1452816000.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-02-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.0,14,10.0,2583_583_14_18,18,10 MT,1455494400.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-03-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.15,14,10.0,2583_583_14_18,18,10 MT,1458000000.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-04-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.199999999999996,14,10.0,2583_583_14_18,18,10 MT,1460678400.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-05-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.36,14,10.0,2583_583_14_18,18,10 MT,1463270400.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-06-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,41.0,14,10.0,2583_583_14_18,18,10 MT,1465948800.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-07-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,41.0,14,10.0,2583_583_14_18,18,10 MT,1468540800.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-08-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.839999999999996,14,10.0,2583_583_14_18,18,10 MT,1471219200.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-09-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.4,14,10.0,2583_583_14_18,18,10 MT,1473897600.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-10-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.300000000000004,14,10.0,2583_583_14_18,18,10 MT,1476489600.0,2016
930,Zhejiang Sheng,cereals and tubers,1,583,Rice (Indica) - Wholesale,Rice (Indica) - Wholesale,China,CNY,2016-11-15,,0.0,Rice (Indica) - Wholesale (10 MT),2583,Hangzhou,40.199999999999996,14,10.0,2583_583_14_18,18,10 MT,1479168000.0,2016
